"UID","PUBLICATION_DATE","SITE_ID","DATE_COL","VISIT_NO","PSTL_CODE","LAT_DD83","LON_DD83","AG_ECO3","AG_ECO9","EPA_REG","STATE","CHEM_NOT_COLLECTED","WCHL_NOT_COLLECTED","LAB","MATRIX","SAM_CODE","CHEM_DATE_RECEIVED","CHEM_LAB_SAMPLE_ID","AMMONIA_N_BATCH_ID","AMMONIA_N_DATE_ANALYZED","AMMONIA_N_DILUTION_FACTOR","AMMONIA_N_HOLDING_TIME","AMMONIA_N_MDL","AMMONIA_N_NARS_FLAG","AMMONIA_N_QA_FLAG","AMMONIA_N_RESULT","AMMONIA_N_RL","AMMONIA_N_UNITS","ANC_BATCH_ID","ANC_DATE_ANALYZED","ANC_HOLDING_TIME","ANC_MDL","ANC_NARS_FLAG","ANC_QA_FLAG","ANC_RESULT","ANC_RL","ANC_UNITS","CALCIUM_BATCH_ID","CALCIUM_DATE_ANALYZED","CALCIUM_DILUTION_FACTOR","CALCIUM_HOLDING_TIME","CALCIUM_MDL","CALCIUM_NARS_FLAG","CALCIUM_QA_FLAG","CALCIUM_RESULT","CALCIUM_RL","CALCIUM_UNITS","CHLORIDE_BATCH_ID","CHLORIDE_DATE_ANALYZED","CHLORIDE_DILUTION_FACTOR","CHLORIDE_HOLDING_TIME","CHLORIDE_MDL","CHLORIDE_NARS_FLAG","CHLORIDE_QA_FLAG","CHLORIDE_RESULT","CHLORIDE_RL","CHLORIDE_UNITS","COLOR_BATCH_ID","COLOR_DATE_ANALYZED","COLOR_HOLDING_TIME","COLOR_MDL","COLOR_NARS_FLAG","COLOR_QA_FLAG","COLOR_RESULT","COLOR_RL","COLOR_UNITS","COND_BATCH_ID","COND_DATE_ANALYZED","COND_HOLDING_TIME","COND_MDL","COND_NARS_FLAG","COND_QA_FLAG","COND_RESULT","COND_RL","COND_UNITS","DOC_BATCH_ID","DOC_DATE_ANALYZED","DOC_DILUTION_FACTOR","DOC_HOLDING_TIME","DOC_MDL","DOC_NARS_FLAG","DOC_QA_FLAG","DOC_RESULT","DOC_RL","DOC_UNITS","MAGNESIUM_BATCH_ID","MAGNESIUM_DATE_ANALYZED","MAGNESIUM_DILUTION_FACTOR","MAGNESIUM_HOLDING_TIME","MAGNESIUM_MDL","MAGNESIUM_NARS_FLAG","MAGNESIUM_QA_FLAG","MAGNESIUM_RESULT","MAGNESIUM_RL","MAGNESIUM_UNITS","NITRATE_N_BATCH_ID","NITRATE_N_DATE_ANALYZED","NITRATE_N_DILUTION_FACTOR","NITRATE_N_HOLDING_TIME","NITRATE_N_MDL","NITRATE_N_NARS_FLAG","NITRATE_N_QA_FLAG","NITRATE_N_RESULT","NITRATE_N_RL","NITRATE_N_UNITS","NITRATE_NITRITE_N_BATCH_ID","NITRATE_NITRITE_N_DATE_ANALYZED","NITRATE_NITRITE_N_HOLDING_TIME","NITRATE_NITRITE_N_MDL","NITRATE_NITRITE_N_NARS_FLAG","NITRATE_NITRITE_N_QA_FLAG","NITRATE_NITRITE_N_RESULT","NITRATE_NITRITE_N_RL","NITRATE_NITRITE_N_UNITS","NITRITE_N_BATCH_ID","NITRITE_N_DATE_ANALYZED","NITRITE_N_DILUTION_FACTOR","NITRITE_N_HOLDING_TIME","NITRITE_N_MDL","NITRITE_N_NARS_FLAG","NITRITE_N_QA_FLAG","NITRITE_N_RESULT","NITRITE_N_RL","NITRITE_N_UNITS","NTL_BATCH_ID","NTL_DATE_ANALYZED","NTL_DISS_BATCH_ID","NTL_DISS_DATE_ANALYZED","NTL_DISS_HOLDING_TIME","NTL_DISS_MDL","NTL_DISS_NARS_FLAG","NTL_DISS_QA_FLAG","NTL_DISS_RESULT","NTL_DISS_UNITS","NTL_HOLDING_TIME","NTL_MDL","NTL_NARS_FLAG","NTL_QA_FLAG","NTL_RESULT","NTL_RL","NTL_UNITS","PH_BATCH_ID","PH_DATE_ANALYZED","PH_HOLDING_TIME","PH_NARS_FLAG","PH_QA_FLAG","PH_RESULT","PH_UNITS","POTASSIUM_BATCH_ID","POTASSIUM_DATE_ANALYZED","POTASSIUM_DILUTION_FACTOR","POTASSIUM_HOLDING_TIME","POTASSIUM_MDL","POTASSIUM_NARS_FLAG","POTASSIUM_QA_FLAG","POTASSIUM_RESULT","POTASSIUM_RL","POTASSIUM_UNITS","PTL_BATCH_ID","PTL_DATE_ANALYZED","PTL_DISS_BATCH_ID","PTL_DISS_DATE_ANALYZED","PTL_DISS_HOLDING_TIME","PTL_DISS_MDL","PTL_DISS_NARS_FLAG","PTL_DISS_QA_FLAG","PTL_DISS_RESULT","PTL_DISS_UNITS","PTL_HOLDING_TIME","PTL_MDL","PTL_NARS_FLAG","PTL_QA_FLAG","PTL_RESULT","PTL_RL","PTL_UNITS","SILICA_BATCH_ID","SILICA_DATE_ANALYZED","SILICA_HOLDING_TIME","SILICA_MDL","SILICA_NARS_FLAG","SILICA_QA_FLAG","SILICA_RESULT","SILICA_RL","SILICA_UNITS","SODIUM_BATCH_ID","SODIUM_DATE_ANALYZED","SODIUM_DILUTION_FACTOR","SODIUM_HOLDING_TIME","SODIUM_MDL","SODIUM_NARS_FLAG","SODIUM_QA_FLAG","SODIUM_RESULT","SODIUM_RL","SODIUM_UNITS","SULFATE_BATCH_ID","SULFATE_DATE_ANALYZED","SULFATE_DILUTION_FACTOR","SULFATE_HOLDING_TIME","SULFATE_MDL","SULFATE_NARS_FLAG","SULFATE_QA_FLAG","SULFATE_RESULT","SULFATE_RL","SULFATE_UNITS","TKN_BATCH_ID","TKN_DATE_ANALYZED","TKN_HOLDING_TIME","TKN_MDL","TKN_NARS_FLAG","TKN_QA_FLAG","TKN_RESULT","TKN_RL","TKN_UNITS","TSS_BATCH_ID","TSS_DATE_ANALYZED","TSS_HOLDING_TIME","TSS_MDL","TSS_NARS_FLAG","TSS_QA_FLAG","TSS_RESULT","TSS_RL","TSS_UNITS","TURB_BATCH_ID","TURB_DATE_ANALYZED","TURB_HOLDING_TIME","TURB_MDL","TURB_NARS_FLAG","TURB_QA_FLAG","TURB_RESULT","TURB_RL","TURB_UNITS","WCHL_DATE_RECEIVED","WCHL_LAB_SAMPLE_ID","CHLA_BATCH_ID","CHLA_DATE_ANALYZED","CHLA_HOLDING_TIME","CHLA_MDL","CHLA_NARS_FLAG","CHLA_RESULT","CHLA_RL","CHLA_UNITS","CHLA_VOLUME_FILTERED","PHEO_BATCH_ID","PHEO_DATE_ANALYZED","PHEO_HOLDING_TIME","PHEO_NARS_FLAG","PHEO_RESULT","PHEO_RL"
2013524,"4/28/2021","NRS18_MI_10030","9/18/2018",1,"MI",45.54514887,-84.45337414,"PLNLOW","UMW","Region_05","MI","","","WRS","WATER","REGULAR",1,0,"181002.1","10/2/2018",NA,14,0.001,"","",0.103,0.004,"mg N/L","180919.1","9/19/2018",1,NA,"","",3882.58,NA,"uEQ/L","5119.1","2/20/2019",NA,155,0.012,"","",54.969,0.024,"mg/L","180921.1","9/21/2018",NA,3,0.003,"","",20.038,0.005,"mg/L","180919","9/19/2018",1,NA,"","",30,NA,"APHA PT-CO","180919.1","9/19/2018",1,NA,"","",438.8,2,"uS/cm at 25 C","181001.1","10/1/2018",NA,13,0.026,"","",4.18,0.2,"mg/L","5119.1","2/20/2019",NA,155,0.001,"","",17.887,0.002,"mg/L","180921.1","9/21/2018",NA,3,2e-04,"","",0.1105,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","180921.1","9/21/2018",NA,3,1e-04,"ND","MDL (0.0001)","",0.001,"","180927.1","9/27/2018",181004.2,"10/4/2018",16,0.008,"","",0.445,"mg N/L",9,0.008,"","",0.695,0.02,"mg N/L","180919.1","9/19/2018",1,"","",8.21,"Std. Units","5119.1","2/20/2019",NA,155,0.027,"","",1.855,0.054,"mg/L","180927.1","9/27/2018",181004.2,"10/4/2018",16,0.5,"","",17.005,"ug/L",9,0.5,"","",44.961,4,"ug/L","180921.1","9/21/2018",3,0.003,"","",7.867,0.01,"mg/L","5119.1","2/20/2019",NA,155,0.003,"","",9.341,0.006,"mg/L","180921.1","9/21/2018",NA,3,0.001,"","",3.753,0.08,"mg/L","","",NA,NA,"","","",NA,"","180919.1","9/19/2018",1,NA,"","","13.2",2,"mg/L","180919.1","9/19/2018",1,NA,"","",5.9,1,"NTU","9/19/2018","","181015.1","10/15/2018",27,0.24,"","2.3",NA,"ug/L",500,"","",NA,"","",NA
2013525,"4/28/2021","NRS18_OH_10028","9/17/2018",1,"OH",39.31437381,-83.33566716,"PLNLOW","TPL","Region_05","OH","","","WRS","WATER","REGULAR",1,0,"181002.2","10/2/2018",NA,15,0.001,"","",0.012,0.004,"mg N/L","180919.1","9/19/2018",2,NA,"","",6046.92,NA,"uEQ/L","5119.1","2/20/2019",NA,156,0.012,"","",84.514,0.024,"mg/L","180921.1","9/21/2018",NA,4,0.003,"","",15.814,0.005,"mg/L","180919","9/19/2018",2,NA,"","",10,NA,"APHA PT-CO","180919.1","9/19/2018",2,NA,"","",643.5,2,"uS/cm at 25 C","181001.1","10/1/2018",NA,14,0.026,"","",2.51,0.2,"mg/L","5119.1","2/20/2019",NA,156,0.001,"","",33.877,0.002,"mg/L","180921.1","9/21/2018",NA,4,2e-04,"","",0.429,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","180921.1","9/21/2018",NA,4,1e-04,"ND","MDL (0.0001)","",0.001,"","180927.1","9/27/2018",181004.2,"10/4/2018",17,0.008,"","",0.733,"mg N/L",10,0.008,"","",0.771,0.02,"mg N/L","180919.1","9/19/2018",2,"","",8.38,"Std. Units","5119.1","2/20/2019",NA,156,0.027,"","",2.915,0.054,"mg/L","180927.1","9/27/2018",181004.2,"10/4/2018",17,0.5,"","",24.056,"ug/L",10,0.5,"","",36.586,4,"ug/L","180921.2","9/21/2018",4,0.003,"","",10.872,0.01,"mg/L","5119.1","2/20/2019",NA,156,0.003,"","",8.681,0.006,"mg/L","180921.1","9/21/2018",NA,4,0.001,"","",31.491,0.08,"mg/L","","",NA,NA,"","","",NA,"","180919.1","9/19/2018",2,NA,"","","6.9",2,"mg/L","180919.1","9/19/2018",2,NA,"","",3.48,1,"NTU","9/19/2018","","181015.1","10/15/2018",28,0.24,"","1.2",NA,"ug/L",1000,"","",NA,"","",NA
2013526,"4/28/2021","NRS18_OH_10024","9/18/2018",1,"OH",39.67677013,-83.23122949,"PLNLOW","TPL","Region_05","OH","","","WRS","WATER","REGULAR",1,0,"181002.2","10/2/2018",NA,14,0.001,"","",0.025,0.004,"mg N/L","180919.1","9/19/2018",1,NA,"","",7068.51,NA,"uEQ/L","5119.1","2/20/2019",NA,155,0.012,"","",95.496,0.024,"mg/L","180921.1","9/21/2018",NA,3,0.003,"","",26.831,0.005,"mg/L","180919","9/19/2018",1,NA,"","",20,NA,"APHA PT-CO","180919.1","9/19/2018",1,NA,"","",747.4,2,"uS/cm at 25 C","181001.1","10/1/2018",NA,13,0.026,"","",3.02,0.2,"mg/L","5119.1","2/20/2019",NA,155,0.001,"","",40.05,0.002,"mg/L","180921.1","9/21/2018",NA,3,2e-04,"","",1.6256,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","180921.1","9/21/2018",NA,3,1e-04,"","","0.0014",0.001,"mg N/L","180927.1","9/27/2018",181004.2,"10/4/2018",16,0.008,"","",2,"mg N/L",9,0.008,"","",2.119,0.02,"mg N/L","180919.1","9/19/2018",1,"","",8.28,"Std. Units","5119.1","2/20/2019",NA,155,0.027,"","",1.639,0.054,"mg/L","180927.1","9/27/2018",181004.2,"10/4/2018",16,0.5,"","",37.906,"ug/L",9,0.5,"","",54.336,4,"ug/L","180921.2","9/21/2018",3,0.003,"","",15.533,0.01,"mg/L","5119.1","2/20/2019",NA,155,0.003,"","",10.544,0.006,"mg/L","180921.1","9/21/2018",NA,3,0.001,"","",14.874,0.08,"mg/L","","",NA,NA,"","","",NA,"","180919.1","9/19/2018",1,NA,"L","LRL (2)","1.9",2,"mg/L","180919.1","9/19/2018",1,NA,"","",1.79,1,"NTU","9/19/2018","","181015.1","10/15/2018",27,0.24,"","1.08",NA,"ug/L",1000,"","",NA,"","",NA
2013527,"4/28/2021","NRS18_MS_10021","9/18/2018",1,"MS",32.2411885,-90.58898349,"PLNLOW","CPL","Region_04","MS","","","WRS","WATER","REGULAR",1,0,"181002.2","10/2/2018",NA,14,0.001,"","",0.141,0.004,"mg N/L","180919.1","9/19/2018",1,NA,"","",928.97,NA,"uEQ/L","5119.1","2/20/2019",NA,155,0.012,"","",7.984,0.024,"mg/L","180921.1","9/21/2018",NA,3,0.003,"","",8.445,0.005,"mg/L","180919","9/19/2018",1,NA,"","",40,NA,"APHA PT-CO","180919.1","9/19/2018",1,NA,"","",146.3,2,"uS/cm at 25 C","181001.1","10/1/2018",NA,13,0.026,"","",9.18,0.2,"mg/L","5119.1","2/20/2019",NA,155,0.001,"","",4.046,0.002,"mg/L","180921.1","9/21/2018",NA,3,2e-04,"","",0.3115,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","180921.1","9/21/2018",NA,3,1e-04,"","","0.0117",0.001,"mg N/L","180927.1","9/27/2018",181004.2,"10/4/2018",16,0.008,"","",0.984,"mg N/L",9,0.008,"","",1.06,0.02,"mg N/L","180919.1","9/19/2018",1,"","",7.67,"Std. Units","5119.1","2/20/2019",NA,155,0.027,"","",6.288,0.054,"mg/L","180927.1","9/27/2018",181004.2,"10/4/2018",16,0.5,"","",43.809,"ug/L",9,0.5,"","",244.586,4,"ug/L","180921.2","9/21/2018",3,0.003,"","",11.162,0.01,"mg/L","5119.1","2/20/2019",NA,155,0.003,"","",12.423,0.006,"mg/L","180921.1","9/21/2018",NA,3,0.001,"","",6.898,0.08,"mg/L","","",NA,NA,"","","",NA,"","180919.1","9/19/2018",1,NA,"","","28.4",2,"mg/L","180919.1","9/19/2018",1,NA,"","",34.43,1,"NTU","9/19/2018","","181015.1","10/15/2018",27,0.24,"","2.86",NA,"ug/L",350,"","",NA,"","",NA
2013528,"4/28/2021","NRS18_NJ_10001","9/18/2018",2,"NJ",41.04211981,-74.04730488,"EHIGH","SAP","Region_02","NJ","","","WRS","WATER","REGULAR",1,0,"181002.2","10/2/2018",NA,14,0.001,"","",0.077,0.004,"mg N/L","180920.1","9/20/2018",2,NA,"","",1876.52,NA,"uEQ/L","5119.1","2/20/2019",NA,155,0.012,"","",53.484,0.024,"mg/L","180921.1","9/21/2018",NA,3,0.003,"","",147.314,0.005,"mg/L","180920","9/20/2018",2,NA,"","",8,NA,"APHA PT-CO","180920.1","9/20/2018",2,NA,"","",706.1,2,"uS/cm at 25 C","181001.1","10/1/2018",NA,13,0.026,"","",4.65,0.2,"mg/L","5119.1","2/20/2019",NA,155,0.001,"","",9.276,0.002,"mg/L","180921.1","9/21/2018",NA,3,2e-04,"","",0.9495,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","180921.1","9/21/2018",NA,3,1e-04,"","","0.0029",0.001,"mg N/L","181010.1","10/10/2018",181004.2,"10/4/2018",16,0.008,"","",1.394,"mg N/L",22,0.008,"","",1.45,0.02,"mg N/L","180920.1","9/20/2018",2,"","",8.17,"Std. Units","5119.1","2/20/2019",NA,155,0.027,"","",2.347,0.054,"mg/L","181010.1","10/10/2018",181004.2,"10/4/2018",16,0.5,"","",40.945,"ug/L",22,0.5,"","",51.331,4,"ug/L","180921.2","9/21/2018",3,0.003,"","",8.767,0.01,"mg/L","5119.1","2/20/2019",NA,155,0.003,"","",67.217,0.006,"mg/L","180921.1","9/21/2018",NA,3,0.001,"","",15.461,0.08,"mg/L","","",NA,NA,"","","",NA,"","180921.1","9/21/2018",3,NA,"","","5.6",2,"mg/L","180920.1","9/20/2018",2,NA,"","",4.97,1,"NTU","9/20/2018","","181017.1","10/17/2018",29,0.24,"H","1.88",NA,"ug/L",750,"","",NA,"","",NA
2013529,"4/28/2021","NRS18_SD_10012","9/18/2018",1,"SD",43.42244237,-103.9918046,"PLNLOW","NPL","Region_08","SD","","","WRS","WATER","REGULAR",1,0,"181002.2","10/2/2018",NA,14,0.001,"","",0.007,0.004,"mg N/L","180920.1","9/20/2018",2,NA,"","",6057.64,NA,"uEQ/L","5119.1","2/20/2019",NA,155,0.012,"","",137.187,0.024,"mg/L","180921.1","9/21/2018",NA,3,0.003,"","",74.027,0.005,"mg/L","180920","9/20/2018",2,NA,"","",25,NA,"APHA PT-CO","180920.1","9/20/2018",2,NA,"","",3512.8,2,"uS/cm at 25 C","181001.1","10/1/2018",NA,13,0.026,"","",5.83,0.2,"mg/L","5119.1","2/20/2019",NA,155,0.001,"","",75.128,0.002,"mg/L","180921.1","9/21/2018",NA,3,2e-04,"","",0.0145,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","180921.1","9/21/2018",NA,3,1e-04,"","","0.01",0.001,"mg N/L","181010.1","10/10/2018",181004.2,"10/4/2018",16,0.008,"","",0.31,"mg N/L",22,0.008,"","",0.386,0.02,"mg N/L","180920.1","9/20/2018",2,"","",8.07,"Std. Units","5119.1","2/20/2019",NA,155,0.027,"","",12.922,0.054,"mg/L","181010.1","10/10/2018",181004.2,"10/4/2018",16,0.5,"","",5.744,"ug/L",22,0.5,"","",36.795,4,"ug/L","180921.2","9/21/2018",3,0.003,"","",12.088,0.01,"mg/L","5119.1","2/20/2019",NA,155,0.003,"","",590.281,0.006,"mg/L","180921.1","9/21/2018",NA,3,0.001,"","",1504.206,0.08,"mg/L","","",NA,NA,"","","",NA,"","180921.1","9/21/2018",3,NA,"","","28",2,"mg/L","180920.1","9/20/2018",2,NA,"","",16.25,1,"NTU","9/20/2018","","181015.1","10/15/2018",27,0.24,"","5.44",NA,"ug/L",250,"","",NA,"","",NA
2013530,"4/28/2021","NRS18_OR_10035","9/18/2018",1,"OR",42.55428385,-120.8997093,"WMTNS","WMT","Region_10","OR","","","WRS","WATER","REGULAR",1,0,"181011.1","10/11/2018",NA,23,0.001,"S;L","S;EST",0.004,0.004,"mg N/L","180921.1","9/21/2018",3,NA,"S","S",479.67,NA,"uEQ/L","5119.1","2/20/2019",NA,155,0.012,"S","S",3.716,0.024,"mg/L","180925.1","9/25/2018",NA,7,0.003,"S","S",0.164,0.005,"mg/L","180921","9/21/2018",3,NA,"S","S",18,NA,"APHA PT-CO","180921.1","9/21/2018",3,NA,"S","S",47.5,2,"uS/cm at 25 C","181005.1","10/5/2018",NA,17,0.026,"S","S",0.73,0.2,"mg/L","5119.1","2/20/2019",NA,155,0.001,"S","S",1.876,0.002,"mg/L","180925.1","9/25/2018",NA,7,2e-04,"S;L","S;EST",0.001,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","180925.1","9/25/2018",NA,7,1e-04,"S;L","S;EST","2.00E-04",0.001,"mg N/L","181010.1","10/10/2018",181004.2,"10/4/2018",16,0.008,"S","S",0.059,"mg N/L",22,0.008,"S","S",0.065,0.02,"mg N/L","180921.1","9/21/2018",3,"S","S",7.81,"Std. Units","5119.1","2/20/2019",NA,155,0.027,"S","S",1.63,0.054,"mg/L","181010.1","10/10/2018",181004.2,"10/4/2018",16,0.5,"S","S",55.983,"ug/L",22,0.5,"S","S",57.181,4,"ug/L","180925.3","9/25/2018",7,0.003,"S","S",29.119,0.01,"mg/L","5119.1","2/20/2019",NA,155,0.003,"S","S",3.03,0.006,"mg/L","180925.1","9/25/2018",NA,7,0.001,"S","S",0.103,0.08,"mg/L","","",NA,NA,"","","",NA,"","180921.1","9/21/2018",3,NA,"S;L","S;LRL (2)","0.6",2,"mg/L","180921.1","9/21/2018",3,NA,"S;L","S;LRL (1)",0.65,1,"NTU","9/21/2018","","181017.1","10/17/2018",29,0.24,"S,H","0.78",NA,"ug/L",1500,"","",NA,"","",NA
2013531,"4/28/2021","NRS18_WY_10022","9/18/2018",1,"WY",41.2332842,-105.2928902,"WMTNS","WMT","Region_08","WY","","","WRS","WATER","REGULAR",1,0,"181002.2","10/2/2018",NA,14,0.001,"","",0.01,0.004,"mg N/L","180920.1","9/20/2018",2,NA,"","",1543.94,NA,"uEQ/L","5119.1","2/20/2019",NA,155,0.012,"","",24.836,0.024,"mg/L","180921.1","9/21/2018",NA,3,0.003,"","",3.149,0.005,"mg/L","180920","9/20/2018",2,NA,"","",25,NA,"APHA PT-CO","180920.1","9/20/2018",2,NA,"","",184,2,"uS/cm at 25 C","181001.1","10/1/2018",NA,13,0.026,"","",4.75,0.2,"mg/L","5119.1","2/20/2019",NA,155,0.001,"","",4.628,0.002,"mg/L","180921.1","9/21/2018",NA,3,2e-04,"","",0.004,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","180921.1","9/21/2018",NA,3,1e-04,"ND","MDL (0.0001)","",0.001,"","181010.1","10/10/2018",181004.2,"10/4/2018",16,0.008,"","",0.254,"mg N/L",22,0.008,"","",0.255,0.02,"mg N/L","180920.1","9/20/2018",2,"","",8.09,"Std. Units","5119.1","2/20/2019",NA,155,0.027,"","",2.275,0.054,"mg/L","181010.1","10/10/2018",181004.2,"10/4/2018",16,0.5,"","",18.803,"ug/L",22,0.5,"","",40.019,4,"ug/L","180921.2","9/21/2018",3,0.003,"","",18.392,0.01,"mg/L","5119.1","2/20/2019",NA,155,0.003,"","",6.212,0.006,"mg/L","180921.1","9/21/2018",NA,3,0.001,"","",2.262,0.08,"mg/L","","",NA,NA,"","","",NA,"","180921.1","9/21/2018",3,NA,"L","LRL (2)","0.6",2,"mg/L","180920.1","9/20/2018",2,NA,"","",5.18,1,"NTU","9/20/2018","","181015.1","10/15/2018",27,0.24,"","1.74",NA,"ug/L",500,"","",NA,"","",NA
2013532,"4/28/2021","NRS18_AL_RF001","9/18/2018",1,"AL",34.2181,-87.3689,"EHIGH","","Region_04","AL","","","WRS","WATER","REGULAR",1,0,"181002.2","10/2/2018",NA,14,0.001,"","",0.021,0.004,"mg N/L","180920.1","9/20/2018",2,NA,"","",486.87,NA,"uEQ/L","5119.1","2/20/2019",NA,155,0.012,"","",8.346,0.024,"mg/L","180921.1","9/21/2018",NA,3,0.003,"","",1.118,0.005,"mg/L","180920","9/20/2018",2,NA,"","",8,NA,"APHA PT-CO","180920.1","9/20/2018",2,NA,"","",63.5,2,"uS/cm at 25 C","181001.1","10/1/2018",NA,13,0.026,"","",2.46,0.2,"mg/L","5119.1","2/20/2019",NA,155,0.001,"","",1.494,0.002,"mg/L","180921.1","9/21/2018",NA,3,2e-04,"","",0.0219,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","180921.1","9/21/2018",NA,3,1e-04,"L","EST","3.00E-04",0.001,"mg N/L","181010.1","10/10/2018",181004.2,"10/4/2018",16,0.008,"","",0.149,"mg N/L",22,0.008,"","",0.16,0.02,"mg N/L","180920.1","9/20/2018",2,"","",7.64,"Std. Units","5119.1","2/20/2019",NA,155,0.027,"","",1.479,0.054,"mg/L","181010.1","10/10/2018",181004.2,"10/4/2018",16,0.5,"","",5.6,"ug/L",22,0.5,"","",8.8,4,"ug/L","180921.1","9/21/2018",3,0.003,"","",6.132,0.01,"mg/L","5119.1","2/20/2019",NA,155,0.003,"","",1.513,0.006,"mg/L","180921.1","9/21/2018",NA,3,0.001,"","",3.601,0.08,"mg/L","","",NA,NA,"","","",NA,"","180921.1","9/21/2018",3,NA,"L","LRL (2)","1.9",2,"mg/L","180920.1","9/20/2018",2,NA,"","",1.88,1,"NTU","9/20/2018","","181017.1","10/17/2018",29,0.24,"H","0.57",NA,"ug/L",1000,"","",NA,"","",NA
2013533,"4/28/2021","NRS18_WI_10051","9/19/2018",1,"WI",43.20595005,-90.74092242,"PLNLOW","UMW","Region_05","WI","","","WSLOH","WATER","REGULAR",1,0,"142539","10/5/2018",NA,16,0.015,"L","L",0.0167,0.048,"mg N/L","141276","9/21/2018",2,51,"L",">L",5220,51,"uEQ/L","141410","9/25/2018",NA,5,0.1,"L",">L",62.3,0.3,"mg/L","141872","9/27/2018",NA,8,0.155,"L",">L",7.58,0.5,"mg/L","141324","9/21/2018",2,5,"","",5,5,"APHA PT-CO","141276","9/21/2018",2,10,"L",">L",536,10,"uS/cm","141081","9/20/2018",NA,0,0.4,"L",">L",1.34,1.3,"mg/L","141410","9/25/2018",NA,5,0.1,"L",">L",34.5,0.3,"mg/L","142539","10/5/2018",NA,16,0.3,"L",">L",1.24,1,"mg N/L","142539","10/5/2018",16,0.036,"L",">L",1.24,0.12,"mg N/L","141381","9/21/2018",NA,1,0.05,"ND","ND","",0.15,"","143658","10/19/2018",NA,"",NA,NA,"","",NA,"",30,0.075,"L",">L",1.51,0.25,"mg N/L","141276","9/21/2018",2,"","",8.18,"Std. Units","141410","9/25/2018",NA,5,0.1,"L",">L",2.28,0.3,"mg/L","142198","10/4/2018",NA,"",NA,NA,"","",NA,"",15,5,"L",">L",53,16,"ug/L","141449","9/25/2018",6,0.1,"L",">L",12,0.32,"mg/L","141410","9/25/2018",NA,5,0.1,"L",">L",4.92,0.3,"mg/L","141872","9/27/2018",NA,8,0.16,"L",">L",9.21,0.5,"mg/L","","",NA,NA,"","","",NA,"","141176","9/21/2018",1,2,"L",">L","4.2",2,"mg/L","141331","9/21/2018",2,0.1,"L",">L",4.31,0.1,"NTU","9/19/2018","","142306","10/4/2018",15,NA,"","5.19",NA,"",200,"","",NA,"","",NA
2013534,"4/28/2021","NRS18_ND_10007","9/18/2018",1,"ND",47.1295784,-102.2341882,"PLNLOW","NPL","Region_08","ND","","","WRS","WATER","REGULAR",1,0,"181002.2","10/2/2018",NA,14,0.001,"","",0.013,0.004,"mg N/L","180920.1","9/20/2018",2,NA,"","",11476.57,NA,"uEQ/L","5119.1","2/20/2019",NA,155,0.012,"","",46.872,0.024,"mg/L","180921.1","9/21/2018",NA,3,0.003,"","",16.701,0.005,"mg/L","180920","9/20/2018",2,NA,"","",30,NA,"APHA PT-CO","180920.1","9/20/2018",2,NA,"","",2603.3,2,"uS/cm at 25 C","181001.1","10/1/2018",NA,13,0.026,"","",13.28,0.2,"mg/L","5119.1","2/20/2019",NA,155,0.001,"","",51.264,0.002,"mg/L","180921.1","9/21/2018",NA,3,2e-04,"","",0.0054,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","180921.1","9/21/2018",NA,3,1e-04,"","","0.0083",0.001,"mg N/L","181010.1","10/10/2018",181004.2,"10/4/2018",16,0.008,"","",0.726,"mg N/L",22,0.008,"","",1.131,0.02,"mg N/L","180920.1","9/20/2018",2,"","",8.59,"Std. Units","5119.1","2/20/2019",NA,155,0.027,"","",11.466,0.054,"mg/L","181010.1","10/10/2018",181004.2,"10/4/2018",16,0.5,"","",14.864,"ug/L",22,0.5,"","",101.568,4,"ug/L","180921.2","9/21/2018",3,0.003,"","",8.112,0.01,"mg/L","5119.1","2/20/2019",NA,155,0.003,"","",496.423,0.006,"mg/L","180921.1","9/21/2018",NA,3,0.001,"","",806.984,0.08,"mg/L","","",NA,NA,"","","",NA,"","180921.1","9/21/2018",3,NA,"","","43.4",2,"mg/L","180920.1","9/20/2018",2,NA,"","",36.28,1,"NTU","9/20/2018","","181015.1","10/15/2018",27,0.24,"","25.92",NA,"ug/L",250,"","",NA,"","",NA
